User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,plan_duration_days,days_since_last_payment,user_lifetime_days,is_churned
276,Premium,14,2022-08-09,2023-06-11,France,34,Female,Smart TV,1 Month,30,678,984,1
277,Basic,13,2022-09-12,2024-02-27,Brazil,37,Female,Tablet,1 Month,30,417,950,1
278,Standard,14,2022-09-27,2023-11-22,Mexico,34,Female,Laptop,1 Month,30,514,935,1
279,Standard,15,2022-11-12,2023-04-25,Spain,50,Female,Laptop,1 Month,30,725,889,1
280,Basic,12,2022-11-13,2023-06-25,Italy,34,Female,Laptop,1 Month,30,664,888,1
281,Premium,12,2022-11-02,2024-01-06,United States,33,Female,Smart TV,1 Month,30,469,899,1
282,Basic,11,2022-10-30,2024-08-29,Canada,33,Male,Smart TV,1 Month,30,233,902,1
283,Standard,15,2022-06-30,2022-08-31,United Kingdom,46,Male,Smartphone,1 Month,30,962,1024,1
284,Premium,14,2022-08-04,2023-12-06,Australia,39,Female,Smartphone,1 Month,30,500,989,1
285,Basic,10,2022-09-01,2024-01-13,Germany,42,Female,Laptop,1 Month,30,462,961,1
286,Premium,14,2022-10-14,2023-11-22,France,50,Female,Laptop,1 Month,30,514,918,1
287,Basic,10,2022-10-16,2022-12-06,Brazil,43,Male,Smartphone,1 Month,30,865,916,1
288,Standard,14,2022-10-20,2024-09-18,Mexico,51,Male,Smart TV,1 Month,30,213,912,1
289,Standard,15,2022-11-20,2023-01-26,Spain,34,Female,Smart TV,1 Month,30,814,881,1
290,Basic,12,2022-11-25,2023-08-11,Italy,48,Male,Smartphone,1 Month,30,617,876,1
291,Premium,13,2022-12-04,2024-01-02,United States,29,Female,Tablet,1 Month,30,473,867,1
292,Basic,11,2022-12-12,2024-07-26,Canada,43,Female,Laptop,1 Month,30,267,859,1
293,Standard,14,2022-12-09,2024-03-20,United Kingdom,39,Female,Laptop,1 Month,30,395,862,1
294,Premium,10,2022-10-15,2023-08-23,Australia,50,Male,Laptop,1 Month,30,605,917,1
295,Basic,14,2022-10-03,2022-11-28,Germany,45,Male,Laptop,1 Month,30,873,929,1
296,Basic,12,2022-10-01,2023-06-13,France,48,Female,Tablet,1 Month,30,676,931,1
297,Basic,13,2022-11-02,2023-09-04,Brazil,40,Male,Smartphone,1 Month,30,593,899,1
298,Standard,14,2022-11-03,2024-08-02,Mexico,41,Male,Tablet,1 Month,30,260,898,1
299,Premium,10,2022-10-30,2023-09-08,Spain,27,Male,Smartphone,1 Month,30,589,902,1
300,Basic,11,2022-10-30,2024-03-23,Italy,36,Male,Laptop,1 Month,30,392,902,1
301,Basic,10,2022-09-27,2024-01-22,United States,36,Female,Laptop,1 Month,30,453,935,1
302,Premium,11,2022-09-14,2024-08-02,Canada,44,Male,Tablet,1 Month,30,260,948,1
303,Standard,12,2022-06-11,2023-12-08,United Kingdom,45,Male,Tablet,1 Month,30,498,1043,1
304,Standard,12,2022-06-11,2024-01-08,Australia,33,Female,Smartphone,1 Month,30,467,1043,1
305,Basic,13,2022-05-24,2022-12-31,Germany,47,Male,Smart TV,1 Month,30,840,1061,1
306,Premium,13,2022-07-06,2022-09-22,France,45,Male,Tablet,1 Month,30,940,1018,1
307,Standard,11,2022-07-08,2023-12-31,Brazil,29,Female,Smart TV,1 Month,30,475,1016,1
308,Basic,13,2022-10-27,2022-12-12,Mexico,31,Male,Smart TV,1 Month,30,859,905,1
309,Standard,11,2022-08-09,2023-02-26,Spain,31,Male,Smartphone,1 Month,30,783,984,1
310,Premium,15,2022-06-14,2023-02-18,Italy,49,Female,Smartphone,1 Month,30,791,1040,1
311,Basic,15,2022-06-07,2022-12-11,United States,29,Female,Smartphone,1 Month,30,860,1047,1
312,Premium,12,2022-05-27,2023-10-15,Canada,50,Male,Laptop,1 Month,30,552,1058,1
313,Standard,13,2022-05-27,2022-08-10,United Kingdom,36,Female,Laptop,1 Month,30,983,1058,1
314,Basic,10,2022-04-21,2023-05-28,Australia,28,Male,Laptop,1 Month,30,692,1094,1
315,Standard,15,2022-04-28,2023-10-27,Germany,47,Female,Smart TV,1 Month,30,540,1087,1
316,Premium,12,2022-05-27,2022-10-02,France,50,Female,Laptop,1 Month,30,930,1058,1
317,Basic,15,2022-08-25,2022-10-30,Brazil,44,Female,Tablet,1 Month,30,902,968,1
318,Standard,10,2022-09-02,2023-07-08,Mexico,39,Female,Laptop,1 Month,30,651,960,1
319,Premium,14,2022-08-22,2023-09-04,Spain,32,Female,Smartphone,1 Month,30,593,971,1
320,Basic,15,2022-08-02,2024-01-10,Italy,30,Female,Laptop,1 Month,30,465,991,1
321,Premium,12,2022-06-22,2023-05-19,United States,33,Female,Smartphone,1 Month,30,701,1032,1
322,Basic,15,2022-06-04,2022-12-31,Canada,44,Male,Smartphone,1 Month,30,840,1050,1
323,Standard,14,2022-05-31,2024-02-26,United Kingdom,40,Male,Smartphone,1 Month,30,418,1054,1
324,Standard,15,2022-05-22,2022-09-27,Australia,32,Male,Tablet,1 Month,30,935,1063,1
325,Basic,13,2022-05-29,2022-10-21,Germany,32,Male,Tablet,1 Month,30,911,1056,1
326,Premium,11,2022-06-11,2023-01-17,France,30,Male,Smartphone,1 Month,30,823,1043,1
327,Basic,12,2022-07-06,2023-04-14,Brazil,32,Female,Smartphone,1 Month,30,736,1018,1
328,Standard,12,2022-07-26,2023-02-01,Mexico,45,Female,Tablet,1 Month,30,808,998,1
329,Premium,11,2022-07-22,2023-05-03,Spain,35,Female,Smart TV,1 Month,30,717,1002,1
330,Basic,10,2022-07-06,2023-06-23,Italy,40,Female,Smart TV,1 Month,30,666,1018,1
331,Premium,14,2022-07-08,2022-12-12,United States,29,Female,Tablet,1 Month,30,859,1016,1
332,Basic,14,2022-07-22,2022-09-07,Canada,31,Male,Tablet,1 Month,30,955,1002,1
333,Standard,15,2022-07-24,2024-03-10,United Kingdom,43,Female,Smart TV,1 Month,30,405,1000,1
334,Standard,11,2022-07-28,2024-03-18,Australia,34,Male,Smart TV,1 Month,30,397,996,1
335,Basic,10,2022-08-11,2023-07-29,Germany,47,Female,Tablet,1 Month,30,630,982,1
336,Premium,12,2022-09-02,2024-06-18,France,35,Male,Laptop,1 Month,30,305,960,1
337,Basic,13,2022-10-11,2023-08-24,Brazil,36,Male,Laptop,1 Month,30,604,921,1
338,Standard,12,2022-10-15,2024-09-06,Mexico,33,Male,Tablet,1 Month,30,225,917,1
339,Premium,13,2022-10-05,2024-08-03,Spain,30,Female,Laptop,1 Month,30,259,927,1
340,Basic,14,2022-09-13,2023-03-16,Italy,44,Female,Smartphone,1 Month,30,765,949,1
341,Premium,13,2022-08-24,2024-01-25,United States,44,Female,Laptop,1 Month,30,450,969,1
342,Basic,11,2022-08-09,2023-09-28,Canada,41,Female,Laptop,1 Month,30,569,984,1
343,Standard,13,2022-08-06,2022-12-17,United Kingdom,46,Male,Smart TV,1 Month,30,854,987,1
344,Standard,13,2022-08-07,2023-10-03,Australia,42,Female,Smartphone,1 Month,30,564,986,1
345,Basic,10,2022-08-08,2023-05-10,Germany,48,Female,Smart TV,1 Month,30,710,985,1
346,Premium,15,2022-08-31,2023-03-24,France,37,Male,Tablet,1 Month,30,757,962,1
347,Basic,14,2022-09-21,2022-11-28,Brazil,29,Male,Smartphone,1 Month,30,873,941,1
348,Standard,14,2022-10-05,2024-02-23,Mexico,30,Male,Smart TV,1 Month,30,421,927,1
349,Premium,14,2022-11-02,2024-05-22,Spain,28,Male,Smartphone,1 Month,30,332,899,1
350,Basic,10,2022-11-02,2024-01-13,Italy,44,Female,Smartphone,1 Month,30,462,899,1
351,Premium,11,2022-11-02,2024-05-09,United States,34,Female,Smart TV,1 Month,30,345,899,1
352,Basic,10,2022-09-20,2024-03-08,Canada,38,Male,Laptop,1 Month,30,407,942,1
353,Standard,14,2022-08-10,2022-10-14,United Kingdom,34,Female,Smartphone,1 Month,30,918,983,1
354,Standard,10,2022-08-16,2022-10-04,Australia,40,Female,Laptop,1 Month,30,928,977,1
355,Basic,15,2022-10-12,2023-09-27,Germany,32,Female,Tablet,1 Month,30,570,920,1
356,Premium,11,2022-10-14,2024-04-07,France,38,Male,Smart TV,1 Month,30,377,918,1
357,Basic,15,2022-10-18,2023-12-21,Brazil,39,Male,Smartphone,1 Month,30,485,914,1
358,Standard,12,2022-11-11,2024-09-24,Mexico,34,Female,Smart TV,1 Month,30,207,890,1
359,Premium,11,2022-11-20,2024-04-03,Spain,41,Male,Smartphone,1 Month,30,381,881,1
360,Basic,15,2022-11-21,2023-05-12,Italy,43,Female,Tablet,1 Month,30,708,880,1
361,Premium,12,2022-11-25,2023-03-26,United States,36,Female,Laptop,1 Month,30,755,876,1
362,Basic,11,2022-12-08,2023-12-26,Canada,31,Male,Laptop,1 Month,30,480,863,1
363,Standard,12,2022-11-01,2023-01-20,United Kingdom,47,Female,Smart TV,1 Month,30,820,900,1
364,Standard,14,2022-10-12,2024-09-05,Australia,48,Male,Smart TV,1 Month,30,226,920,1
365,Basic,11,2022-10-13,2024-06-08,Germany,36,Male,Laptop,1 Month,30,315,919,1
366,Premium,12,2022-10-17,2023-05-24,France,41,Male,Smart TV,1 Month,30,696,915,1
367,Basic,13,2022-10-23,2023-03-26,Brazil,32,Male,Laptop,1 Month,30,755,909,1
368,Standard,13,2022-10-24,2023-04-21,Mexico,28,Male,Smartphone,1 Month,30,729,908,1
369,Premium,12,2022-10-25,2023-10-03,Spain,46,Female,Smartphone,1 Month,30,564,907,1
370,Basic,11,2022-10-22,2024-06-12,Italy,46,Female,Smartphone,1 Month,30,311,910,1
371,Basic,11,2022-09-30,2023-10-06,United States,47,Male,Tablet,1 Month,30,561,932,1
372,Basic,11,2022-09-06,2023-08-06,Canada,31,Female,Tablet,1 Month,30,622,956,1
373,Standard,10,2022-06-18,2022-09-09,United Kingdom,44,Female,Tablet,1 Month,30,953,1036,1
374,Premium,10,2022-06-12,2023-09-28,Australia,39,Female,Laptop,1 Month,30,569,1042,1
375,Basic,14,2022-06-17,2024-03-20,Germany,44,Female,Laptop,1 Month,30,395,1037,1
376,Basic,12,2022-06-20,2023-04-09,France,39,Female,Smartphone,1 Month,30,741,1034,1
377,Premium,12,2022-08-27,2022-11-17,Brazil,37,Male,Laptop,1 Month,30,884,966,1
378,Standard,14,2022-08-13,2024-04-05,Mexico,47,Female,Laptop,1 Month,30,379,980,1
379,Standard,10,2022-08-12,2024-05-22,Spain,46,Female,Smart TV,1 Month,30,332,981,1
380,Basic,15,2022-08-05,2022-09-08,Italy,27,Female,Smart TV,1 Month,30,954,988,1
381,Premium,10,2022-07-14,2022-11-23,United States,43,Female,Laptop,1 Month,30,878,1010,1
382,Standard,10,2022-06-07,2023-01-18,Canada,51,Male,Smart TV,1 Month,30,822,1047,1
383,Basic,10,2022-06-01,2023-06-15,United Kingdom,49,Male,Smart TV,1 Month,30,674,1053,1
384,Standard,10,2022-05-19,2022-08-03,Australia,35,Female,Smartphone,1 Month,30,990,1066,1
385,Premium,15,2022-05-22,2024-04-06,Germany,44,Male,Smartphone,1 Month,30,378,1063,1
386,Basic,14,2022-07-11,2023-05-05,France,48,Male,Tablet,1 Month,30,715,1013,1
387,Premium,11,2022-07-19,2023-08-22,Brazil,39,Female,Tablet,1 Month,30,606,1005,1
388,Standard,12,2022-07-21,2024-05-16,Mexico,38,Male,Laptop,1 Month,30,338,1003,1
389,Basic,14,2022-08-02,2022-12-15,Spain,45,Male,Smart TV,1 Month,30,856,991,1
390,Standard,13,2022-07-03,2024-06-01,Italy,43,Female,Laptop,1 Month,30,322,1021,1
391,Premium,13,2022-06-23,2024-05-11,United States,42,Male,Laptop,1 Month,30,343,1031,1
392,Basic,15,2022-06-03,2024-04-19,Canada,28,Male,Smart TV,1 Month,30,365,1051,1
393,Standard,10,2022-06-03,2022-10-30,United Kingdom,40,Male,Tablet,1 Month,30,902,1051,1
394,Premium,14,2022-05-30,2024-02-22,Australia,41,Female,Tablet,1 Month,30,422,1055,1
395,Basic,12,2022-06-05,2022-08-31,Germany,45,Female,Laptop,1 Month,30,962,1049,1
396,Premium,14,2022-06-10,2023-06-20,France,30,Female,Smartphone,1 Month,30,669,1044,1
397,Basic,11,2022-07-14,2023-11-29,Brazil,31,Female,Smartphone,1 Month,30,507,1010,1
398,Standard,13,2022-07-15,2022-12-08,Mexico,51,Female,Tablet,1 Month,30,863,1009,1
399,Standard,12,2022-07-14,2022-12-17,Spain,44,Female,Smartphone,1 Month,30,854,1010,1
400,Basic,14,2022-07-13,2023-09-08,Italy,49,Male,Laptop,1 Month,30,589,1011,1
401,Premium,12,2022-07-17,2024-05-17,United States,47,Female,Laptop,1 Month,30,337,1007,1
402,Basic,14,2022-07-21,2022-10-16,Canada,42,Male,Smartphone,1 Month,30,916,1003,1
403,Standard,13,2022-07-23,2024-05-16,United Kingdom,28,Male,Smartphone,1 Month,30,338,1001,1
404,Premium,13,2022-08-01,2024-01-25,Australia,28,Male,Smartphone,1 Month,30,450,992,1
405,Basic,13,2022-08-06,2022-12-09,Germany,49,Female,Tablet,1 Month,30,862,987,1
406,Premium,12,2022-08-19,2024-06-16,France,32,Female,Smartphone,1 Month,30,307,974,1
407,Basic,12,2022-08-26,2023-01-20,Brazil,37,Female,Tablet,1 Month,30,820,967,1
408,Standard,13,2022-09-27,2024-05-08,Mexico,37,Female,Tablet,1 Month,30,346,935,1
409,Standard,14,2022-09-15,2024-06-06,Spain,37,Male,Smartphone,1 Month,30,317,947,1
410,Basic,15,2022-09-02,2024-02-01,Italy,37,Male,Smart TV,1 Month,30,443,960,1
411,Premium,14,2022-09-03,2023-05-27,United States,48,Female,Tablet,1 Month,30,693,959,1
412,Basic,12,2022-09-03,2023-07-01,Canada,47,Male,Laptop,1 Month,30,658,959,1
413,Standard,13,2022-08-24,2023-03-30,United Kingdom,41,Female,Smartphone,1 Month,30,751,969,1
414,Premium,14,2022-08-21,2023-12-10,Australia,47,Female,Laptop,1 Month,30,496,972,1
415,Basic,13,2022-08-23,2024-04-24,Germany,39,Female,Smartphone,1 Month,30,360,970,1
416,Premium,10,2022-09-02,2023-06-05,France,28,Male,Tablet,1 Month,30,684,960,1
417,Basic,14,2022-09-21,2023-01-04,Brazil,31,Male,Smart TV,1 Month,30,836,941,1
418,Standard,14,2022-10-21,2023-04-22,Mexico,47,Female,Smart TV,1 Month,30,728,911,1
419,Standard,11,2022-10-30,2024-09-14,Spain,27,Female,Laptop,1 Month,30,217,902,1
420,Basic,10,2022-11-02,2024-02-09,Italy,28,Male,Laptop,1 Month,30,435,899,1
421,Premium,14,2022-10-16,2023-02-08,United States,33,Male,Tablet,1 Month,30,801,916,1
422,Basic,14,2022-09-15,2023-07-26,Canada,29,Female,Tablet,1 Month,30,633,947,1
423,Standard,15,2022-09-12,2023-05-19,United Kingdom,41,Male,Smartphone,1 Month,30,701,950,1
424,Premium,12,2022-09-18,2022-12-25,Australia,28,Female,Tablet,1 Month,30,846,944,1
425,Basic,13,2022-10-04,2022-12-19,Germany,38,Male,Tablet,1 Month,30,852,928,1
426,Premium,15,2022-10-05,2023-02-05,France,35,Male,Laptop,1 Month,30,804,927,1
427,Basic,11,2022-11-06,2024-03-02,Brazil,51,Male,Smart TV,1 Month,30,413,895,1
428,Standard,12,2022-11-17,2023-07-08,Mexico,45,Male,Smartphone,1 Month,30,651,884,1
429,Standard,14,2022-11-18,2023-07-23,Spain,51,Male,Laptop,1 Month,30,636,883,1
430,Basic,14,2022-11-22,2024-04-08,Italy,46,Female,Smart TV,1 Month,30,376,879,1
431,Premium,15,2022-12-04,2024-03-09,United States,28,Male,Smart TV,1 Month,30,406,867,1
432,Basic,12,2022-11-19,2023-11-24,Canada,46,Female,Smart TV,1 Month,30,512,882,1
433,Standard,11,2022-11-06,2024-06-08,United Kingdom,46,Female,Smartphone,1 Month,30,315,895,1
434,Premium,12,2022-10-15,2024-07-17,Australia,32,Female,Laptop,1 Month,30,276,917,1
435,Basic,11,2022-10-17,2023-08-31,Germany,39,Female,Smart TV,1 Month,30,597,915,1
436,Premium,11,2022-10-19,2023-07-29,France,41,Female,Smartphone,1 Month,30,630,913,1
437,Basic,13,2022-10-23,2023-11-13,Brazil,47,Male,Smart TV,1 Month,30,523,909,1
438,Standard,12,2022-10-24,2022-12-15,Mexico,35,Male,Smart TV,1 Month,30,856,908,1
439,Standard,12,2022-10-23,2024-04-26,Spain,37,Female,Smart TV,1 Month,30,358,909,1
440,Basic,11,2022-10-10,2023-02-16,Italy,47,Male,Tablet,1 Month,30,793,922,1
441,Premium,13,2022-10-05,2023-05-02,United States,48,Female,Laptop,1 Month,30,718,927,1
442,Basic,12,2022-07-01,2023-03-10,Canada,30,Female,Laptop,1 Month,30,771,1023,1
443,Standard,10,2022-07-01,2024-05-19,United Kingdom,36,Male,Smart TV,1 Month,30,335,1023,1
444,Premium,10,2022-06-25,2023-10-09,Australia,50,Female,Smartphone,1 Month,30,558,1029,1
445,Basic,12,2022-06-24,2024-03-22,Germany,41,Male,Tablet,1 Month,30,393,1030,1
446,Basic,14,2022-06-28,2023-06-17,France,46,Female,Smartphone,1 Month,30,672,1026,1
447,Basic,15,2022-08-11,2024-02-07,Brazil,36,Female,Laptop,1 Month,30,437,982,1
448,Standard,14,2022-08-12,2022-09-26,Mexico,48,Male,Tablet,1 Month,30,936,981,1
449,Premium,10,2022-08-07,2023-08-07,Spain,37,Female,Laptop,1 Month,30,621,986,1
450,Basic,14,2022-08-06,2023-05-20,Italy,49,Male,Laptop,1 Month,30,700,987,1
451,Basic,12,2022-07-18,2023-12-26,United States,31,Female,Laptop,1 Month,30,480,1006,1
452,Premium,12,2022-06-16,2022-12-22,Canada,42,Female,Laptop,1 Month,30,849,1038,1
453,Standard,11,2022-05-30,2023-10-16,United Kingdom,45,Female,Tablet,1 Month,30,551,1055,1
454,Standard,15,2022-05-28,2024-04-20,Australia,51,Female,Tablet,1 Month,30,364,1057,1
455,Basic,11,2022-05-31,2023-07-14,Germany,31,Female,Smart TV,1 Month,30,645,1054,1
456,Premium,14,2022-06-04,2023-12-30,France,41,Male,Tablet,1 Month,30,476,1050,1
457,Standard,14,2022-06-29,2023-09-28,Brazil,40,Male,Smart TV,1 Month,30,569,1025,1
458,Basic,10,2022-07-24,2024-04-26,Mexico,27,Male,Tablet,1 Month,30,358,1000,1
459,Standard,10,2022-07-19,2023-05-12,Spain,46,Female,Tablet,1 Month,30,708,1005,1
460,Premium,10,2022-06-30,2024-02-26,Italy,30,Female,Smart TV,1 Month,30,418,1024,1
461,Basic,11,2022-06-16,2023-09-05,United States,37,Male,Smart TV,1 Month,30,592,1038,1
462,Premium,15,2022-06-10,2022-12-24,Canada,45,Male,Smartphone,1 Month,30,847,1044,1
463,Standard,11,2022-06-01,2022-08-12,United Kingdom,40,Male,Smart TV,1 Month,30,981,1053,1
464,Basic,13,2022-06-03,2024-01-09,Australia,45,Male,Laptop,1 Month,30,466,1051,1
465,Standard,11,2022-06-05,2023-04-15,Germany,34,Male,Laptop,1 Month,30,735,1049,1
466,Premium,10,2022-06-07,2023-08-07,France,33,Male,Laptop,1 Month,30,621,1047,1
467,Basic,10,2022-06-22,2022-08-02,Brazil,47,Female,Laptop,1 Month,30,991,1032,1
468,Standard,11,2022-06-28,2024-03-25,Mexico,32,Male,Smart TV,1 Month,30,390,1026,1
469,Premium,12,2022-06-29,2023-05-26,Spain,41,Female,Tablet,1 Month,30,694,1025,1
470,Basic,15,2022-07-03,2023-04-11,Italy,31,Female,Tablet,1 Month,30,739,1021,1
471,Premium,15,2022-07-08,2023-12-18,United States,43,Male,Tablet,1 Month,30,488,1016,1
472,Basic,10,2022-07-13,2022-09-15,Canada,32,Female,Tablet,1 Month,30,947,1011,1
473,Standard,10,2022-07-27,2022-11-23,United Kingdom,46,Female,Smartphone,1 Month,30,878,997,1
474,Standard,14,2022-07-30,2024-04-24,Australia,38,Male,Smartphone,1 Month,30,360,994,1
475,Basic,11,2022-08-13,2024-05-05,Germany,31,Female,Smart TV,1 Month,30,349,980,1
476,Premium,14,2022-08-18,2023-11-08,France,31,Female,Laptop,1 Month,30,528,975,1
477,Basic,10,2022-08-24,2023-01-15,Brazil,50,Male,Laptop,1 Month,30,825,969,1
478,Standard,10,2022-09-08,2024-06-15,Mexico,32,Male,Laptop,1 Month,30,308,954,1
479,Premium,13,2022-09-04,2023-04-17,Spain,38,Female,Smartphone,1 Month,30,733,958,1
480,Basic,15,2022-09-04,2024-02-16,Italy,37,Female,Laptop,1 Month,30,428,958,1
481,Premium,12,2022-09-04,2024-06-20,United States,36,Male,Smart TV,1 Month,30,303,958,1
482,Basic,11,2022-08-27,2024-01-31,Canada,30,Male,Smart TV,1 Month,30,444,966,1
483,Standard,14,2022-08-25,2022-12-07,United Kingdom,28,Male,Smart TV,1 Month,30,864,968,1
484,Standard,13,2022-08-25,2023-11-10,Australia,40,Male,Smartphone,1 Month,30,526,968,1
485,Basic,14,2022-09-01,2023-10-11,Germany,28,Female,Tablet,1 Month,30,556,961,1
486,Premium,15,2022-09-13,2023-12-06,France,37,Female,Laptop,1 Month,30,500,949,1
487,Basic,15,2022-10-05,2023-08-07,Brazil,30,Male,Smart TV,1 Month,30,621,927,1
488,Standard,11,2022-10-08,2023-12-05,Mexico,33,Female,Smart TV,1 Month,30,501,924,1
489,Premium,11,2022-10-26,2024-02-24,Spain,49,Male,Tablet,1 Month,30,420,906,1
490,Basic,12,2022-10-18,2023-05-27,Italy,36,Female,Smart TV,1 Month,30,693,914,1
491,Premium,12,2022-10-07,2023-02-12,United States,28,Female,Smartphone,1 Month,30,797,925,1
492,Basic,10,2022-09-17,2024-04-16,Canada,51,Male,Tablet,1 Month,30,368,945,1
493,Standard,11,2022-09-18,2023-01-21,United Kingdom,35,Female,Smartphone,1 Month,30,819,944,1
494,Standard,14,2022-09-27,2024-08-20,Australia,31,Male,Smart TV,1 Month,30,242,935,1
495,Basic,13,2022-09-30,2024-08-22,Germany,39,Male,Smartphone,1 Month,30,240,932,1
496,Premium,10,2022-10-30,2023-06-06,France,51,Female,Laptop,1 Month,30,683,902,1
497,Basic,11,2022-11-09,2023-01-14,Brazil,44,Male,Smartphone,1 Month,30,826,892,1
498,Standard,11,2022-11-17,2023-12-20,Mexico,41,Female,Smartphone,1 Month,30,486,884,1
499,Premium,10,2022-11-18,2024-05-25,Spain,28,Female,Laptop,1 Month,30,329,883,1
500,Basic,15,2022-11-22,2023-09-26,Italy,38,Male,Laptop,1 Month,30,571,879,1
501,Premium,14,2022-11-22,2023-07-26,Spain,43,Male,Smartphone,1 Month,30,633,879,1
502,Basic,13,2022-11-21,2023-09-19,Spain,38,Male,Smartphone,1 Month,30,578,880,1
503,Standard,14,2022-11-10,2023-02-09,United States,30,Male,Tablet,1 Month,30,800,891,1
504,Standard,12,2022-10-21,2024-07-07,Canada,32,Female,Laptop,1 Month,30,286,911,1
505,Basic,11,2022-10-21,2023-10-27,United States,35,Male,Smartphone,1 Month,30,540,911,1
506,Premium,14,2022-10-23,2023-12-23,United States,27,Male,Smart TV,1 Month,30,483,909,1
507,Basic,15,2022-10-24,2022-12-11,Canada,49,Female,Tablet,1 Month,30,860,908,1
508,Standard,12,2022-10-23,2023-05-17,United Kingdom,42,Female,Tablet,1 Month,30,703,909,1
509,Premium,10,2022-10-21,2024-07-23,Australia,40,Male,Smartphone,1 Month,30,270,911,1
510,Basic,15,2022-10-06,2023-12-05,Germany,43,Female,Tablet,1 Month,30,501,926,1
511,Premium,11,2022-07-26,2023-11-12,France,44,Female,Smart TV,1 Month,30,524,998,1
512,Basic,15,2022-07-13,2023-04-01,Brazil,32,Male,Tablet,1 Month,30,749,1011,1
513,Standard,10,2022-07-06,2022-10-19,Mexico,50,Male,Tablet,1 Month,30,913,1018,1
514,Standard,14,2022-07-07,2023-04-27,Spain,35,Male,Tablet,1 Month,30,723,1017,1
515,Basic,15,2022-07-01,2023-10-28,Italy,44,Female,Laptop,1 Month,30,539,1023,1
516,Premium,14,2022-07-31,2023-09-17,Spain,42,Female,Smart TV,1 Month,30,580,993,1
517,Basic,12,2022-08-06,2024-03-21,Spain,34,Female,Smart TV,1 Month,30,394,987,1
518,Standard,15,2022-08-07,2024-01-24,United States,37,Female,Tablet,1 Month,30,451,986,1
519,Premium,10,2022-08-06,2023-09-06,Canada,43,Male,Smartphone,1 Month,30,591,987,1
520,Basic,13,2022-08-03,2023-01-23,United States,32,Male,Smart TV,1 Month,30,817,990,1
521,Basic,15,2022-06-18,2022-09-24,United States,33,Female,Smart TV,1 Month,30,938,1036,1
522,Basic,14,2022-06-17,2022-10-23,Canada,32,Female,Tablet,1 Month,30,909,1037,1
523,Standard,13,2022-06-07,2023-08-06,United Kingdom,41,Male,Smartphone,1 Month,30,622,1047,1
524,Premium,15,2022-06-06,2022-07-30,Australia,31,Male,Tablet,1 Month,30,994,1048,1
525,Basic,14,2022-06-04,2023-10-15,Germany,44,Male,Tablet,1 Month,30,552,1050,1
526,Basic,11,2022-06-20,2023-11-15,France,49,Male,Laptop,1 Month,30,521,1034,1
527,Premium,10,2022-07-10,2024-02-24,Brazil,48,Female,Tablet,1 Month,30,420,1014,1
528,Standard,13,2022-07-13,2023-01-09,Mexico,42,Female,Smartphone,1 Month,30,831,1011,1
529,Standard,11,2022-07-07,2022-12-27,Spain,50,Female,Laptop,1 Month,30,844,1017,1
530,Basic,14,2022-06-22,2024-02-10,Italy,49,Female,Smart TV,1 Month,30,434,1032,1
531,Premium,14,2022-06-15,2022-08-22,Spain,30,Female,Laptop,1 Month,30,971,1039,1
532,Standard,11,2022-06-03,2022-10-19,Spain,38,Male,Laptop,1 Month,30,913,1051,1
533,Basic,14,2022-06-04,2022-08-14,United States,38,Male,Smartphone,1 Month,30,979,1050,1
534,Standard,11,2022-06-05,2023-01-06,Canada,39,Female,Smart TV,1 Month,30,834,1049,1
